603203,0.66129
300011,-0.32202
002683,-0.33001
600480,0.0851
300408,-0.53157
600571,0.68758
600590,0.47272
002070,0.35337
603131,1.99517
002833,1.32793
002204,-0.76163
002251,0.75985
002678,0.04452
002840,1.35296
300482,3.68255
002705,0.13036
603038,0.09521
300249,0.45368
300127,0.70645
600775,0.48635
600083,1.45285
002033,-0.12956
002644,-0.58958
000040,0.60982
002338,-0.41096
600917,0.05179
600677,-0.40561
300027,-0.31724
603318,1.21176
000816,0.10642
002056,-0.5371
002810,0.96163
000893,0.21885
600563,0.18373
600196,0.26796
600316,-0.37194
002106,-0.33709
000795,-0.25226
600478,-0.2701
603016,1.69475
002265,0.22478
300399,-0.31571
002830,1.2807
600521,0.02996
600281,0.03338
300213,-0.01906
600119,0.31614
600275,2.27482
603299,0.69576
000972,0.41695
600391,0.94987
603688,0.20633
300502,1.81959
002155,0.11445
600587,-0.08447
300356,0.04503
300586,1.12714
002902,0.68376
300527,1.97085
600893,-0.0336
002373,-0.29231
600879,-0.61037
300499,1.55018
000823,0.44824
300456,0.11778
600399,-0.62286
300001,0.54102
000949,-0.05244
600766,-0.33819
002330,0.08598
002839,1.28349
300657,1.78995
002549,-0.46474
002341,0.31096
300203,0.16385
002506,0.0295
300559,0.91681
002115,0.76368
600197,-0.14237
300468,0.73367
600679,0.72154
600287,-0.31648
002283,0.50465
600398,-0.0037
300123,-0.28941
300089,1.45369
600713,0.58836
600158,-0.43736
603660,1.10523
002361,-0.4137
300342,0.16398
002414,0.06241
002679,1.37628
300620,0.62011
300696,0.69707
300243,-0.19158
300475,0.92421
002093,1.48393
600343,0.01185
300393,0.4075
002244,-0.23452
600889,0.17973
002829,0.96581
000902,-0.01849
601890,0.10853
002438,-0.15607
600229,0.40441
600038,-0.03591
600764,2.12114
300491,1.71148
000809,-0.54282
300526,1.94571
300715,0.37481
300423,0.91082
600578,0.17372
002746,1.86733
600744,0.90184
000815,2.54102
000662,3.38927
002149,0.24012
002228,0.68754
002374,0.09787
603113,-0.26179
300345,-0.66925
300585,0.60895
603081,0.22166
000599,0.12542
600622,-0.36213
000981,-0.08858
300670,-0.07057
600372,-0.25004
600301,0.93118
002118,-0.45137
002143,0.41017
002608,0.30927
300202,-0.1357
300330,0.5621
600767,0.09761
603922,-0.05778
600456,0.6351
002716,-0.63664
600860,0.83492
300635,0.42445
300048,0.01223
600419,0.1758
600754,-0.08198
002540,-0.41661
002621,0.44165
300642,0.19305
600565,0.47375
601566,0.48542
002262,-0.05794
603883,0.95996
600883,0.29132
600777,-0.24132
300420,0.86906
002036,0.83537
002529,0.61835
002190,-0.31612
600998,-0.31162
002783,0.54584
300102,-0.41349
002120,2.50572
002299,0.13294
000756,-0.01395
300182,-0.66557
600641,0.46399
603335,0.53405
601689,-0.16213
002046,-0.04473
603880,0.00138
002019,-0.24873
300548,2.12249
600687,0.46146
000025,1.87666
601098,-0.06781
300368,1.33469
002130,0.17633
002657,-0.64611
300556,5.36649
600178,-0.0762
603778,0.45547
002300,0.23392
600862,0.84211
002030,0.21907
600845,0.22476
300163,3.7996
002733,-0.4634
000572,-0.31381
600661,0.38181
300259,-0.27371
000917,-0.43179
600115,-0.17141
002668,0.69036
002239,-0.42284
000099,0.01209
300374,-0.29737
300188,-0.33142
601989,-0.31973
002836,1.85976
603319,0.60899
600774,-0.36255
300463,-0.34219
002886,-0.13542
600512,0.36889
002413,1.15616
600880,-0.38924
600086,-0.74251
600980,0.5326
600318,0.23675
603578,1.25629
600212,0.14295
300125,1.22133
300198,-0.06127
002229,0.88304
300495,-0.61043
002134,1.50957
000682,-0.22893
603859,2.65101
002465,-0.0679
601020,0.5207
600561,0.37236
000046,-0.41818
300675,4.4892
002805,3.17341
300365,0.3429
002154,-0.42084
300651,0.21638
002237,-0.47887
300656,0.19462
600977,0.34801
300477,0.96574
300413,1.47773
600072,0.52723
300121,0.51721
300653,0.78064
600502,-0.254
600821,0.85706
000996,-0.45053
600387,0.01357
002165,-0.25098
300514,0.2855
600765,-0.53978
002782,0.21479
002359,0.576
002057,-0.04436
600844,-0.00828
002268,0.1097
601007,-0.00769
600169,-0.50016
600088,0.27242
300003,0.30477
300672,1.7213
600640,-0.42402
002240,-0.06002
002006,0.46323
002054,0.16999
600209,0.87401
000989,0.3473
600558,-0.54043
300414,-0.308
300199,-0.21709
002761,0.44821
603169,-0.37336
600195,0.41022
600462,0.25259
000611,0.21518
300289,-0.34145
600048,-0.19738
300346,0.39683
300615,1.20423
300595,1.3523
300252,0.16799
002132,0.36705
000014,0.62157
600191,0.21988
603588,-0.62149
000988,0.12117
300489,1.29161
000590,0.15977
601028,-0.36036
002530,1.03721
002013,-0.52157
002418,0.48998
600011,-0.11203
300373,0.03865
300197,-0.33238
600403,0.15399
603031,1.32082
600063,0.32148
300271,-0.761
002638,0.33972
300600,1.11604
300306,0.69927
002476,-0.22502
002715,0.59743
603086,-0.01896
603929,2.53743
600513,-0.14211
002111,0.15786
603885,-0.00971
300288,-0.7044
002223,0.05191
300009,1.68183
600556,2.04555
000710,0.15532
002712,-0.10166
603738,0.23825
600240,0.4991
600225,-0.22344
300100,1.72953
002327,-0.09933
603366,-0.41803
600547,0.08232
000005,-0.05419
600848,0.5998
603355,0.57863
601952,-0.00012
000719,-0.47966
002356,0.4268
002802,1.94232
603133,0.19292
603658,0.74369
002528,-0.14398
600745,0.82845
600222,0.18125
002571,0.6541
000669,-0.41799
600385,0.18473
601965,-0.38595
300472,0.45456
603226,-0.2174
603633,1.19594
300511,0.75112
603879,0.9177
000738,0.672
300710,0.49568
600213,0.28685
002732,-0.21251
300266,-0.557
002682,2.25625
600285,0.18771
300557,1.23962
300320,-0.50592
603569,0.1289
600976,0.13747
300689,0.59806
600965,0.9254
000836,0.06733
600423,0.16216
000150,0.45405
601222,0.06579
002042,0.98517
000909,0.37054
002641,-0.50061
002524,0.76547
300577,0.84968
002247,0.17803
300375,0.21167
300563,0.96963
000533,0.62061
000899,0.44414
002585,-0.24716
600560,0.37109
300215,2.49435
300185,-0.49251
600114,0.08552
002179,0.16639
600184,-0.55747
002383,1.4628
600455,2.08173
000065,-0.31431
603599,0.09373
300494,-0.15472
002696,0.63867
000798,-0.19172
601000,-0.22285
600572,-0.30424
600992,0.37706
002662,-0.24716
002537,-0.13403
002861,-0.19047
603701,0.76283
600796,0.34142
002859,-0.58085
002812,1.26476
300581,0.08956
002613,-0.49106
002531,-0.64855
300587,0.53802
600748,-0.11097
300627,0.84377
300591,2.34383
300099,0.39289
300355,1.4973
002255,0.15792
600660,0.25017
603637,0.34943
002146,-0.56004
600776,0.36591
600425,-0.349
002878,0.12876
603458,-0.05981
600823,-0.40641
002080,0.2125
000731,0.09039
603690,7.34433
300481,1.12467
300703,0.0575
000666,-0.26519
600466,-0.24867
300017,0.19469
300022,0.39427
603118,1.03386
600594,0.02685
600381,0.34582
300195,0.1195
600760,1.45873
002584,1.76879
000554,0.20458
603901,-0.14742
300087,0.00049
002368,-0.59709
603286,0.71538
002170,1.1107
300135,-0.27456
600576,-0.07707
300160,0.35768
600483,0.16487
002745,0.00427
002523,0.08414
600875,-0.3386
000600,-0.52423
002519,-0.31787
600868,0.74656
603699,-0.0917
600359,-0.2244
603315,1.54429
002201,1.48047
002552,-0.13958
300178,-0.4099
002376,0.49393
300673,-0.06548
603069,1.74493
002680,-0.83467
002815,0.53876
002488,0.15852
600707,0.04776
000676,0.49032
002578,-0.34981
300490,0.07849
000785,1.17286
300442,2.05019
300206,-0.31604
600340,-0.7101
300231,-0.0164
603816,0.13638
002107,-0.46503
002472,1.31654
300478,0.63223
002085,1.6307
300608,0.80152
300698,1.89126
603308,0.11051
000701,0.02663
002734,0.15856
601179,-0.52059
600460,0.8625
002022,0.46499
002191,-0.3874
600725,0.46967
002258,-0.2166
002538,-0.61429
002664,-0.40957
300265,-0.23033
601985,-0.31531
601801,-0.52539
300628,0.5512
603336,1.20427
300546,1.9373
002544,-0.05792
000837,-0.0627
002003,0.19223
600727,0.35678
603011,-0.50949
002498,-0.31487
002809,0.23263
002791,0.32745
002349,-0.43648
600919,0.00406
002264,-0.54868
601158,-0.29124
600488,0.36644
002477,-0.53754
300532,0.92805
002487,0.68008
300128,1.25817
002776,-0.19667
000901,0.16854
600331,-0.33583
002167,-0.12073
600961,-0.15258
002660,0.0418
002105,0.1277
600523,0.48145
000622,0.10601
600216,-0.25188
600636,-0.17158
000518,-0.32281
000752,0.78601
000404,0.14055
600615,0.13387
000017,0.47889
000862,0.56939
002023,-0.32663
600712,0.11045
600317,-0.28748
300497,0.63851
600990,-0.00812
300219,0.54715
000521,-0.32706
600692,0.28318
300251,-0.70186
000958,-0.29526
000010,0.43205
600035,-0.07161
002250,-0.38081
603380,-0.04384
600201,-0.26595
002171,0.84769
300543,0.15408
002617,-0.23924
000915,0.84489
300480,2.52462
300566,1.27253
002543,0.72529
002291,0.50242
300379,-0.47041
300299,-0.33338
000633,0.5904
000039,-0.45531
601518,0.23046
600638,-0.28065
000911,1.19206
603050,0.59188
002234,1.11922
600033,-0.09133
603803,-0.09619
600159,-0.10559
600418,-0.08498
600023,-0.31719
002494,-0.34309
603887,1.08112
002777,0.55055
600533,-0.39893
603233,0.05532
002025,0.95601
600182,2.32014
002051,-0.33779
002567,0.17949
002212,0.79596
000620,0.35668
600562,-0.37092
603126,-0.69369
000070,-0.17692
600771,0.99967
002697,-0.66108
600163,0.1089
002041,-0.67441
600223,-0.0715
600037,-0.00178
600869,0.32146
000786,-0.37189
600315,-0.03404
603009,0.49036
300310,0.80649
603030,-0.46515
002557,-0.26922
600232,0.39318
002270,-0.53528
002388,-0.35123
000993,-0.41063
002659,0.76686
000980,2.13894
603085,1.08036
600482,0.28543
002471,-0.11784
300045,-0.04385
603002,0.20667
002517,0.45082
601021,-0.12688
002087,0.15135
000928,0.0838
300315,-0.53079
002625,5.62745
600297,-0.41556
300088,0.68482
000151,-0.53576
002032,-0.01787
002691,0.8254
600719,-0.39433
603869,1.58371
603421,0.83856
600321,1.0459
300522,1.83117
002026,0.57769
600366,-0.09878
600550,-0.37158
600393,0.35716
002758,0.25832
600588,0.35583
002779,0.2854
002773,0.38913
000671,0.54445
002301,2.16258
601111,0.17341
002266,-0.10092
600897,-0.32594
603007,1.6268
603766,0.27609
002623,0.01359
002687,-0.09013
002360,0.00236
600300,0.49596
300650,0.72336
601798,0.03644
600939,1.44388
601727,0.35546
600234,0.17363
000652,-0.22145
600619,0.9863
601500,0.9292
300663,0.70499
600543,0.38032
000687,0.23016
600107,0.32735
300541,1.88057
000927,-0.33001
603806,0.19568
002808,1.30612
600098,0.1364
000990,-0.37714
000680,-0.30413
600866,-0.01714
002316,0.31517
300334,-0.31906
300294,-0.43204
300404,0.90293
600021,0.38407
600505,-0.0492
000668,0.42829
603026,1.26177
000059,0.12143
603868,0.26471
002324,0.00381
002614,0.91702
002094,-0.08291
601515,-0.1591
000416,-0.10135
002574,0.0968
603067,1.27036
300447,0.5417
603566,0.5874
600686,0.61082
002658,-0.40777
000546,0.60815
603157,0.26376
002787,-0.52386
600175,0.16726
600721,0.92672
000153,0.21338
000605,0.11292
600836,-0.74252
002147,-0.26103
002632,0.30828
000802,0.43358
300438,0.58197
600110,0.96494
300034,0.33872
601595,0.50076
300551,2.19234
601238,0.25494
603326,0.17108
300209,0.34233
000978,-0.23447
002483,-0.30086
000962,0.39192
300222,-0.51306
300629,0.93865
300469,3.83958
000863,0.22656
600855,0.12251
601928,0.0483
300007,-0.21151
002252,0.12238
603001,0.37837
002242,-0.01891
603698,0.14891
600566,-0.16754
603667,1.52332
002759,0.10588
000637,-0.33853
300030,0.4579
002017,0.1391
600739,-0.06472
002873,0.37092
000818,0.77259
603838,-0.32077
600095,0.79518
002131,-0.85287
603860,0.1679
000027,0.2417
603866,0.28415
600882,-0.37486
300515,2.96575
300338,-0.20343
300465,0.0962
000560,0.4574
300369,-0.47256
002197,0.9706
000667,0.06111
300415,-0.54188
002909,0.3213
600186,-0.16871
000861,0.05767
600070,0.34111
600396,-0.32
002342,-0.45168
603181,0.5598
300621,0.42344
000413,0.53519
600370,1.04777
002709,0.19278
300313,-0.19583
603508,-0.15501
600221,0.24762
600062,-0.26289
300667,0.84202
002735,0.46755
002811,0.30369
600726,0.08972
300473,0.03654
601127,1.81914
600644,-0.38331
600353,1.29542
600113,-0.36015
002187,-0.18362
000615,0.42431
002329,0.26726
300669,-0.05079
300440,0.9656
300400,0.3775
300418,-0.41867
002846,1.43151
600757,0.28628
601958,-0.53683
600791,-0.28045
300317,-0.00252
300601,5.03343
000760,-0.00082
300286,0.4974
300080,-0.21692
600373,0.32512
300561,0.21293
002309,-0.1751
600758,2.04698
300539,1.03389
600255,-0.11648
603387,0.04411
600891,0.28355
300129,-0.33198
600718,-0.21614
600052,0.01923
300029,-0.06661
002467,0.03627
600601,0.20932
000923,2.1438
300120,0.226
300162,-0.63567
002775,0.12896
002203,-0.18143
000429,-0.16887
600027,-0.23341
002891,0.08942
000875,0.25195
300172,-0.39746
300269,-0.62682
002645,-0.18051
300516,1.60136
600190,-0.29743
600168,-0.3858
000422,-0.02256
601107,-0.20196
300212,0.05218
002607,-0.41955
603969,-0.50801
000011,0.0344
300352,-0.52706
600665,-0.18611
300343,-0.57243
603737,2.16558
002703,-0.70368
601311,0.95588
300245,-0.20749
000919,-0.15208
603777,0.80656
600501,0.41461
603499,0.45645
300558,1.12203
000921,0.23453
300429,1.63293
600101,-0.47508
000516,0.03121
002276,1.43113
600059,-0.16453
300192,0.11462
601519,1.99272
300158,-0.30411
002126,-0.46187
000612,0.32074
002224,1.06945
603027,0.63675
603898,0.11102
002354,-0.10586
002133,0.54716
600633,-0.19034
300426,0.89709
300578,1.45795
300533,0.39566
600824,-0.55203
300513,1.00138
300671,0.5418
002117,-0.24997
300004,0.2072
600763,-0.23699
002816,1.20263
002384,1.09077
600160,-0.32818
000543,-0.46171
002169,0.25094
000558,1.11049
002795,-0.0927
300552,2.4771
300409,-0.66485
600269,0.07658
002572,-0.47058
300467,1.24969
603228,0.05879
300521,3.02532
600477,0.07754
002028,0.13497
000159,-0.57532
002890,0.27845
600386,-0.47117
002313,0.18342
002577,0.13536
603728,-0.18956
002379,0.51551
002550,-0.12398
000570,-0.07769
002630,0.00479
601588,0.0005
002845,0.84211
000965,-0.67172
300164,-0.27968
600538,1.255
603339,1.44897
600091,1.71098
603036,0.2715
300105,-0.2605
603167,-0.16695
002653,-0.24367
600380,0.66845
300357,-0.07338
603232,0.7902
600926,-0.16779
600778,-0.05054
600662,0.15362
601633,-0.60091
002400,-0.43246
600648,-0.47171
002452,-0.26336
002689,0.13389
002539,-0.20135
603159,0.9759
002737,-0.20662
300214,-0.05146
603098,0.00282
002855,0.50589
600643,0.30027
600962,-0.33643
600067,-0.28244
601117,0.11859
600358,0.75714
300230,-0.05988
002393,0.80063
603029,0.85254
600192,-0.48057
600495,-0.62642
002560,0.13872
600604,0.02463
002708,0.00856
300248,1.05184
002588,-0.14654
000826,-0.03509
603601,0.41188
000970,-0.44378
603958,0.81888
300253,-0.26961
603378,0.1098
600822,-0.38852
002137,1.17773
603288,-0.28496
000066,0.85123
000529,-0.24338
300055,-0.52193
000702,-0.22081
002651,-0.04879
002173,0.31722
002097,-0.43443
300311,-0.31304
002766,0.50673
000009,-0.06962
000601,0.01867
601669,0.55471
603999,0.05562
002296,0.02366
603616,-0.46578
600262,0.5146
000690,0.91304
300036,-0.07956
603359,-0.00791
603166,-0.24848
603197,-0.30858
002789,0.11194
300147,-0.17473
300640,0.50497
300700,2.54115
600057,-0.4194
300542,2.34957
002363,-0.46906
002616,-0.60054
603158,0.45617
000967,-0.1776
000606,0.22203
600203,0.89504
600548,0.42466
002509,-0.56521
300350,1.44052
600122,1.29007
002180,-0.06298
002235,-0.15786
600149,0.14461
002063,0.56629
000948,0.73919
002389,0.80526
002513,1.05309
002331,0.48322
600693,1.17182
600843,-0.03155
300114,-0.38896
002548,1.59859
002726,-0.16439
600598,0.32994
600155,-0.26189
002151,-0.39876
300293,0.1295
300280,0.68196
600081,-0.57015
600551,0.06784
002271,-0.46267
600689,-0.16926
002221,0.63913
300168,-0.41113
603976,0.22341
002040,-0.29312
600506,0.29976
002153,-0.36322
300110,0.66609
300204,-0.2463
600841,0.09457
300536,1.58761
000042,0.44209
600847,0.41353
002741,-0.21061
002677,-0.35893
000732,0.11682
603725,0.27097
600647,0.164
002044,2.32125
300233,0.21076
002159,0.2967
300637,0.32868
002742,-0.43358
603088,0.08485
300142,-0.32964
000567,1.19809
000004,1.03364
002718,-0.34893
300385,0.41471
300662,0.77061
002755,0.82914
002035,0.80025
603083,0.57815
300707,0.93062
603986,3.86018
603977,0.52692
603960,0.97814
603936,0.88468
603676,0.56185
603669,0.10151
603598,0.68916
603589,-0.43264
603520,0.37609
603429,0.21246
603333,-0.00763
603168,-0.3389
603108,0.32809
603039,1.58103
603032,2.48143
603010,0.58347
603008,0.03222
601998,-0.22508
601968,-0.11023
601899,0.69805
601898,0.34941
601789,-0.57218
601788,-0.09314
601700,0.36769
601619,3.02354
601618,0.06233
601600,0.65457
601558,0.27942
601390,0.08638
601328,-0.34949
601208,-0.40169
601188,0.19031
601126,-0.57956
601010,0.09337
601005,0.11847
601003,0.47957
600985,0.39005
600979,-0.3639
600978,1.12415
600969,-0.2339
600966,0.52592
600960,0.09074
600936,0.52318
600896,0.14643
600890,-0.1124
600877,0.51155
600871,-0.47499
600870,0.30114
600856,-0.2173
600829,0.28321
600818,-0.37851
600817,0.26441
600804,0.40868
600794,-0.6217
600784,-0.48424
600759,-0.20558
600733,0.62569
600730,-0.03412
600724,-0.14624
600715,1.81353
600705,-0.61983
600695,1.485
600694,-0.28996
600688,-0.4235
600685,-0.60798
600684,0.1939
600682,2.3637
600675,0.11558
600666,1.9892
600664,0.09726
600650,-0.36715
600645,-0.0985
600634,0.85836
600606,-0.21817
600605,0.44461
600579,0.137
600536,-0.19436
600530,0.16833
600516,2.32448
600510,0.14474
600485,-0.21182
600469,-0.44428
600467,0.32709
600458,0.17255
600439,0.78754
600438,-0.21276
600422,-0.31004
600378,-0.41964
600375,-0.06222
600365,1.20179
600351,0.38382
600346,1.63477
600333,-0.03342
600332,-0.32498
600328,-0.08401
600309,0.13004
600293,2.10107
600289,0.58608
600273,-0.09636
600266,-0.20865
600265,1.07998
600257,0.86513
600252,-0.08697
600248,-0.42393
600246,-0.41937
600242,0.22309
600239,-0.37655
600230,0.92948
600227,0.9163
600226,-0.63411
600200,0.65795
600187,-0.14189
600165,-0.47751
600162,-0.11638
600161,-0.16128
600157,-0.42683
600150,-0.46091
600146,0.33839
600145,0.4872
600128,-0.2464
600120,0.39423
600112,0.28424
600084,1.02553
600082,-0.10435
600080,-0.24243
600074,0.84273
600061,-0.20246
600039,-0.24534
600017,-0.34541
600016,-0.22353
600009,0.37499
600000,-0.04195
300683,0.15663
300680,0.9342
300659,0.45548
300612,1.91342
300590,0.11912
300580,0.56244
300528,1.61815
300525,3.26737
300523,2.75102
300500,0.52709
300492,1.9284
300483,1.27683
300460,1.23921
300455,0.85664
300446,5.61174
300444,1.99024
300437,0.22992
300431,13.30102
300392,-0.41077
300383,0.05038
300376,-0.8618
300314,-0.28742
300301,-0.35072
300292,0.84372
300285,-0.60149
300278,-0.48459
300273,-0.33257
300272,-0.51979
300268,6.03514
300260,0.85045
300250,-0.61874
300247,1.00827
300240,0.487
300208,0.65038
300205,-0.45041
300187,-0.25001
300169,-0.36378
300167,0.39471
300159,-0.20916
300156,0.61853
300152,0.80046
300151,-0.1805
300149,0.23301
300143,0.39869
300140,-0.43331
300133,-0.41357
300117,-0.22189
300109,1.0343
300104,0.71359
300091,-0.26705
300090,-0.45375
300086,-0.27099
300085,-0.36852
300077,-0.18147
300074,0.86246
300071,-0.58377
300049,0.95494
300043,0.31714
300032,0.16244
300013,3.12535
300010,-0.32923
300005,-0.40402
300002,-0.48085
002888,0.55676
002842,0.95266
002832,-0.13567
002792,0.04656
002786,-0.17076
002756,-0.11657
002747,2.66045
002740,-0.47
002739,0.69368
002738,1.33853
002694,1.19931
002692,1.20554
002676,0.90187
002655,0.10921
002654,0.4424
002650,0.03025
002647,0.0871
002622,0.17944
002604,-0.37958
002598,-0.03755
002596,-0.16922
002592,0.72934
002586,-0.49222
002580,-0.36436
002579,0.59137
002576,0.40331
002575,-0.44921
002553,-0.0549
002545,-0.35727
002533,0.34259
002520,-0.59475
002512,-0.59771
002510,0.38016
002507,-0.28548
002504,0.19961
002492,0.56621
002489,1.19709
002479,0.77748
002473,0.1913
002470,-0.48135
002464,0.76892
002453,-0.37245
002448,-0.22106
002437,-0.07985
002423,-0.1922
002422,0.07496
002419,0.07542
002401,-0.34246
002398,-0.11272
002382,0.17756
002366,-0.30954
002358,-0.74759
002357,0.43308
002347,0.65462
002344,-0.04081
002325,0.17279
002321,0.75051
002312,0.01173
002298,1.65526
002297,-0.15866
002289,-0.0972
002288,0.14152
002286,0.16393
002272,0.6903
002263,-0.18415
002260,0.58489
002254,0.05048
002249,-0.36037
002220,1.83361
002219,0.94294
002189,0.58271
002188,0.11208
002178,0.67376
002168,1.73054
002163,-0.01355
002161,2.27898
002160,0.97809
002123,0.60159
002104,0.52013
002103,0.39354
002098,-0.28717
002088,-0.03913
002075,1.50212
002073,-0.37911
002072,1.36371
002062,0.11743
002037,0.21667
002031,-0.62055
002018,-0.12535
002015,-0.31789
002014,1.0996
002012,0.3143
002002,-0.07991
001896,-0.03265
001696,0.78995
000995,0.51715
000979,-0.54613
000975,-0.47288
000971,0.75224
000952,0.77014
000939,-0.40826
000935,2.28464
000931,0.19283
000930,-0.14499
000916,0.28395
000908,-0.30973
000903,-0.57897
000900,-0.23126
000897,-0.48963
000880,-0.20747
000859,0.03556
000835,-0.0692
000820,1.56581
000812,0.2639
000806,1.29136
000803,1.14092
000801,0.12321
000790,0.41626
000788,-0.34453
000766,1.13932
000757,0.16336
000755,0.50811
000707,-0.23365
000705,0.30109
000695,0.54436
000693,-0.32665
000688,0.21064
000678,0.34075
000663,0.49726
000638,2.8081
000630,-0.81649
000616,-0.29475
000608,0.28944
000593,0.71809
000592,-0.37844
000589,0.03415
000585,-0.31838
000566,1.60861
000564,-0.23029
000563,-0.58797
000561,0.08946
000557,0.01
000555,-0.22678
000547,0.08793
000544,0.03318
000540,-0.46168
000537,0.47089
000526,0.81229
000517,0.95695
000509,0.58482
000504,1.91808
000428,0.08675
000403,0.28691
000402,-0.36987
000401,-0.40635
000301,0.02636
000157,-0.28932
000090,-0.06053
000056,-0.25259
000035,0.44923
000034,1.4939
000031,-0.46175
000029,0.06512
000022,-0.38154
000019,0.80953
000007,0.49505
000006,0.17872
300553,2.01857
300411,0.20199
002871,0.24928
600600,0.1648
002872,-0.07996
603882,1.26366
002780,2.66405
300719,0.0532
603679,-0.00476
300441,0.87576
002362,0.6002
000023,0.10843
600518,-0.16953
300191,-0.2955
600599,-0.1991
000411,-0.1914
002573,-0.40104
300024,0.10706
300647,0.42824
603331,-0.06964
002581,0.9696
600876,0.41583
002241,-0.54751
002114,0.34646
600639,-0.50514
002372,-0.11571
603058,1.01167
300216,0.02266
002762,1.03125
600958,-0.05752
300435,0.67829
603006,-0.54044
002800,3.41464
002857,0.40966
300053,0.00122
600816,-0.36257
002092,0.723
300665,0.6581
600382,0.12615
000711,-0.44338
300434,1.9749
002209,0.93215
300589,1.74166
300190,-0.59324
300459,-0.38739
002184,-0.19285
601186,-0.25351
002778,0.83412
600528,-0.39788
300484,1.1503
300668,0.76209
002561,-0.25113
600987,0.06717
601900,0.19661
002675,0.06672
600851,0.74628
300236,-0.23326
600614,0.92089
002068,-0.17041
002231,0.60417
300177,-0.03228
300339,0.00097
300364,2.86396
000685,0.12694
000043,1.23486
601002,-0.48266
002620,2.80854
600376,-0.29983
300720,0.3468
601668,0.54265
000582,-0.3112
002416,1.04881
002722,1.77499
600015,-0.32956
